CONCESSIE;QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
20;NL:Q:1000044;;;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:40000090;Station Velperpoort;Arnhem;51,3;34,4;46,3;45,6;14,1;18,6
20;NL:Q:40000110;Hoflaan;Arnhem;27,4;26,6;21,5;21,5;6,5;9,2
20;NL:Q:40000130;Raapopseweg;Arnhem;31,1;33,6;14,0;12,0;4,0;4,4
20;NL:Q:40000150;Huyghenslaan;Arnhem;4,7;5,7;4,5;5,9;3,0;3,0
20;NL:Q:40000190;Vondellaan;Arnhem;2,4;5,9;0,0;0,0;0,0;0,0
20;NL:Q:40000200;Vondellaan;Arnhem;3,2;2,1;0,0;0,0;0,0;0,0
20;NL:Q:40004007;Centraal Station;Arnhem;103,3;34,1;135,2;47,5;59,2;16,9
20;NL:Q:40004017;Willemsplein;Arnhem;30,9;1,3;51,5;1,5;16,7;0,2
20;NL:Q:40004020;Willemsplein;Arnhem;0,8;27,5;0,9;52,5;0,2;12,7
20;NL:Q:40004022;Velperplein;Arnhem;36,4;3,4;60,0;4,1;23,0;3,1
20;NL:Q:40004023;Velperplein;Arnhem;6,9;37,0;5,8;59,9;1,7;18,2
20;NL:Q:40004416;Centraal Station;Arnhem;0,1;52,8;0,0;56,8;0,2;21,8
20;NL:Q:40004700;Lange Wal;Arnhem;8,6;1,5;16,3;6,5;3,9;0,5
20;NL:Q:40004730;Keulse Slag;Arnhem;5,9;15,7;10,3;45,0;3,0;18,4
20;NL:Q:40004740;Keulse Slag;Arnhem;20,8;6,1;42,6;8,1;12,7;2,2
20;NL:Q:40005330;Station Presikhaaf;Arnhem;2,3;11,3;4,2;15,5;1,1;6,0
20;NL:Q:40005340;Station Presikhaaf;Arnhem;8,5;2,1;14,4;3,3;6,4;1,1
20;NL:Q:40005350;Dongestraat;Arnhem;0,8;2,5;1,1;7,1;0,3;1,8
20;NL:Q:40005360;Dongestraat;Arnhem;2,4;1,6;4,5;1,2;1,6;0,2
20;NL:Q:40006790;Lange Wal;Arnhem;3,9;9,9;5,6;26,2;0,7;9,9
20;NL:Q:40008840;Brekelenkampstraat;Arnhem;2,1;3,2;4,5;1,9;1,5;0,6
20;NL:Q:40120010;Aansluiting A12;Duiven;5,6;2,0;25,0;5,7;10,0;1,6
20;NL:Q:40120030;Hotel De Roskam;Rheden;0,7;0,2;0,0;0,0;0,0;0,0
20;NL:Q:40120050;Beekhuizenseweg;Velp;1,9;1,0;0,0;0,0;0,0;0,0
20;NL:Q:40120060;Beekhuizenseweg;Velp;1,9;2,1;0,0;0,0;0,0;0,0
20;NL:Q:40120250;Nordlaan;Velp;1,3;21,7;0,0;0,0;0,0;0,0
20;NL:Q:40120260;Nordlaan;Velp;6,5;0,8;0,0;0,0;0,0;0,0
20;NL:Q:40120290;Emmastraat;Velp;2,4;6,5;0,0;0,0;0,0;0,0
20;NL:Q:40120300;Emmastraat;Velp;3,7;3,0;0,0;0,0;0,0;0,0
20;NL:Q:40123950;Velperbroek;Velp;2,4;2,6;3,0;8,9;0,9;2,4
20;NL:Q:40123960;Velperbroek;Velp;3,2;6,5;10,1;3,4;2,3;1,5
20;NL:Q:40123990;Waterstraat;Velp;2,3;6,7;2,2;13,7;0,9;4,8
20;NL:Q:40124000;Waterstraat;Velp;4,1;0,7;11,4;1,1;3,1;0,4
20;NL:Q:40124030;Haverland;Velp;0,4;5,1;0,9;11,0;0,4;5,1
20;NL:Q:40124040;Haverland;Velp;3,0;0,5;9,1;0,8;2,2;0,2
20;NL:Q:40124050;Graaf Ottostraat;Velp;0,7;5,5;2,0;10,2;0,7;4,6
20;NL:Q:40124060;Graaf Ottostraat;Velp;3,5;0,6;9,6;2,6;3,4;0,8
20;NL:Q:40124070;Graaf Gerhardstraat;Velp;1,3;5,1;0,9;5,7;0,3;2,6
20;NL:Q:40124080;Graaf Gerhardstraat;Velp;3,5;1,2;4,6;0,9;1,6;0,2
20;NL:Q:40124090;Brekelenkampstraat;Arnhem;1,7;3,2;2,2;7,4;0,4;2,8
20;NL:Q:40551089;J. Fruytierschool;Apeldoorn;7,7;6,9;0,0;0,0;0,0;0,0
20;NL:Q:41220220;Hotel De Roskam;Rheden;0,2;0,9;0,0;0,0;0,0;0,0
20;NL:Q:41220550;Dorpskerk;Rheden;2,0;1,1;0,0;0,0;0,0;0,0
20;NL:Q:41220560;Dorpskerk;Rheden;0,5;2,6;0,0;0,0;0,0;0,0
20;NL:Q:41220570;Oranjeweg;Rheden;3,7;0,7;0,0;0,0;0,0;0,0
20;NL:Q:41220580;Oranjeweg;Rheden;0,9;3,5;0,0;0,0;0,0;0,0
20;NL:Q:41220590;v. Heerdtplein;Rheden;3,9;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41220600;v. Heerdtplein;Rheden;0,3;3,4;0,0;0,0;0,0;0,0
20;NL:Q:41220650;Overweg;Rheden;1,3;2,0;0,0;0,0;0,0;0,0
20;NL:Q:41230010;Groenestraat;Giesbeek;3,4;0,7;5,2;1,3;1,9;0,1
20;NL:Q:41230030;Kerkstraat;Lathum;2,4;1,2;5,3;1,0;1,5;0,2
20;NL:Q:41230040;Kerkstraat;Lathum;1,1;3,1;0,6;6,4;0,4;1,8
20;NL:Q:41230050;Rijderbosweg;Lathum;0,1;0,2;0,4;0,2;0,2;0,0
20;NL:Q:41230060;Rijderbosweg;Lathum;0,1;0,1;0,1;0,2;0,0;0,0
20;NL:Q:41230080;Aansluiting A12;Duiven;1,3;5,4;4,9;23,0;1,7;7,7
20;NL:Q:41270010;Eikenlaan;Kranenburg;0,5;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41270020;Eikenlaan;Kranenburg;0,5;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41270030;Heiligenbeeldenmuseum;Kranenburg;0,7;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41270040;Heiligenbeeldenmuseum;Kranenburg;0,1;1,7;0,0;0,0;0,0;0,0
20;NL:Q:41270060;Medler;Vorden;0,5;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41310030;Centrum;Vorden;0,6;1,4;0,0;0,0;0,0;0,0
20;NL:Q:41310040;Centrum;Vorden;0,8;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41310050;De Horsterkamp Zuid;Vorden;1,6;3,1;0,5;0,8;0,2;0,4
20;NL:Q:41310060;De Horsterkamp Zuid;Vorden;3,8;2,0;1,3;0,6;0,8;0,8
20;NL:Q:41310070;Mispelkampdijk;Vorden;0,3;0,6;0,0;0,0;0,0;0,0
20;NL:Q:41310080;Mispelkampdijk;Vorden;0,5;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41310290;Station Vorden;Vorden;176,9;157,3;66,4;47,3;46,5;41,3
20;NL:Q:41310293;Station Vorden;Vorden;7,3;2,5;1,4;0,6;0,7;0,8
20;NL:Q:41310330;De Bleek;Vorden;0,3;9,2;0,2;3,7;0,3;2,8
20;NL:Q:41310340;De Bleek;Vorden;7,8;0,9;3,8;0,4;2,4;0,7
20;NL:Q:41310400;Netwerkweg;Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41310420;Handelsweg;Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41310440;Ambachtsweg;Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41310460;Spoorpad;Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41310480;Dienstenweg;Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41310500;Bedrijventerrein;Vorden;0,3;0,8;0,0;0,0;0,0;0,0
20;NL:Q:41310520;De Enk (GGNet);Vorden;0,3;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41310530;De Enk (GGNet);Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41330030;Wielbergen;Angerlo;0,1;0,0;0,2;0,0;0,1;0,0
20;NL:Q:41330040;Wielbergen;Angerlo;0,0;0,2;0,1;0,4;0,0;0,2
20;NL:Q:41330050;Bingerdenseweg;Angerlo;0,0;0,0;0,1;0,1;0,1;0,0
20;NL:Q:41330060;Bingerdenseweg;Angerlo;0,0;0,1;0,0;0,1;0,0;0,0
20;NL:Q:41330070;Tutenburgsestraat;Giesbeek;0,4;0,2;0,5;0,6;0,5;0,1
20;NL:Q:41330080;Tutenburgsestraat;Giesbeek;0,2;0,3;0,6;0,5;0,0;0,2
20;NL:Q:41330090;Zwalmstraat;Giesbeek;14,3;12,4;19,9;19,5;6,6;6,5
20;NL:Q:41330120;Groenestraat;Giesbeek;1,1;2,4;0,6;5,9;0,2;2,0
20;NL:Q:41330170;Beumerskamp;Doesburg;9,5;3,9;17,3;3,5;5,2;0,7
20;NL:Q:41400110;Kasteel Hackfort;Vorden;0,4;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41400120;Kasteel Hackfort;Vorden;0,6;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41410030;Gemeentehuis;Hengelo;15,9;24,0;3,2;7,1;4,9;4,8
20;NL:Q:41410040;Gemeentehuis;Hengelo;24,7;16,6;11,1;5,1;6,2;3,4
20;NL:Q:41410150;Van Neck;Hengelo;1,0;8,9;0,2;0,6;0,3;0,9
20;NL:Q:41410160;Van Neck;Hengelo;4,0;1,5;0,9;0,8;0,9;0,5
20;NL:Q:41410190;Vordenseweg;Hengelo;12,4;10,9;5,8;4,7;3,0;3,2
20;NL:Q:41410210;Banninkstraat;Hengelo;17,7;22,1;7,8;10,0;6,6;7,3
20;NL:Q:41410230;Vordenseweg;Hengelo;11,1;12,2;3,3;3,5;2,6;2,6
20;NL:Q:41410250;Banninkstraat;Hengelo;23,4;17,8;12,6;8,9;7,3;7,4
20;NL:Q:41420010;NH Kerk;Drempt;1,0;1,2;0,9;1,0;0,3;0,4
20;NL:Q:41420110;Beinum;Doesburg;2,9;2,5;3,1;1,5;1,1;0,4
20;NL:Q:41420120;Beinum;Doesburg;4,7;1,7;1,7;1,7;0,2;0,8
20;NL:Q:41420130;Potsmaat;Doesburg;2,0;1,6;3,4;0,8;0,3;0,4
20;NL:Q:41420140;Potsmaat;Doesburg;1,7;1,9;1,1;2,6;0,3;0,7
20;NL:Q:41420150;tunnel Angerlo;Doesburg;3,3;2,9;5,2;2,1;1,3;0,8
20;NL:Q:41420160;tunnel Angerlo;Doesburg;5,1;2,7;2,8;4,2;0,7;1,2
20;NL:Q:41420180;Beumerskamp;Doesburg;7,2;7,2;4,0;17,6;0,9;5,1
20;NL:Q:41420210;Kraakselaan;Doesburg;25,6;9,0;13,0;11,5;3,5;3,1
20;NL:Q:41420220;Kraakselaan;Doesburg;8,9;31,5;13,0;11,7;3,8;3,2
20;NL:Q:41420230;Meipoort;Doesburg;9,9;8,0;14,9;6,5;3,7;1,2
20;NL:Q:41420240;Meipoort;Doesburg;12,9;7,5;7,7;11,2;1,2;3,6
20;NL:Q:41420250;Karel Doormansingel;Doesburg;1,6;4,8;0,0;0,0;0,0;0,0
20;NL:Q:41420260;Karel Doormansingel;Doesburg;3,2;2,0;0,0;0,0;0,0;0,0
20;NL:Q:41420270;Koepoortwal;Doesburg;4,2;3,4;0,0;0,0;0,0;0,0
20;NL:Q:41420290;Haven;Doesburg;2,6;1,3;7,7;0,8;1,9;0,3
20;NL:Q:41420300;Haven;Doesburg;0,6;3,5;0,6;8,6;0,2;2,4
20;NL:Q:41430070;Cafe Den Bremer;Toldijk;3,0;1,9;1,4;0,5;1,5;0,2
20;NL:Q:41430110;Zuivelfabriek;Steenderen;0,3;0,4;0,1;0,1;0,2;0,0
20;NL:Q:41430120;Zuivelfabriek;Steenderen;0,3;0,4;0,1;0,5;0,0;0,2
20;NL:Q:41430130;Gemeentehuis;Steenderen;1,4;1,7;0,7;0,8;0,8;0,6
20;NL:Q:41430140;Gemeentehuis;Steenderen;1,3;2,3;0,6;1,0;0,4;0,8
20;NL:Q:41430150;Dorp;Steenderen;11,9;8,4;7,3;4,6;5,2;2,3
20;NL:Q:41430160;Dorp;Steenderen;9,3;7,6;5,4;4,8;2,7;3,5
20;NL:Q:41430170;Aviko;Steenderen;9,7;5,4;5,2;2,1;4,3;1,0
20;NL:Q:41430180;Aviko;Steenderen;3,7;13,3;2,3;6,5;0,9;5,3
20;NL:Q:41470010;Station;Didam;6,2;5,0;0,0;0,0;0,0;0,0
20;NL:Q:41470050;Raadhuisstraat;Didam;0,2;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41470060;Raadhuisstraat;Didam;0,0;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41470070;De Hoevert;Didam;0,6;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41470080;De Hoevert;Didam;0,7;1,5;0,0;0,0;0,0;0,0
20;NL:Q:41470130;De Linde;Didam;1,4;0,7;0,0;0,0;0,0;0,0
20;NL:Q:41470140;De Linde;Didam;1,0;0,7;0,0;0,0;0,0;0,0
20;NL:Q:41470210;Kapelstraat;Loil;0,3;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41470220;Kapelstraat;Loil;0,2;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41471130;Kerk;Didam;1,0;0,7;0,0;0,0;0,0;0,0
20;NL:Q:41471140;Kerk;Didam;1,1;0,6;0,0;0,0;0,0;0,0
20;NL:Q:41480010;Elver;Nieuw-Wehl;1,0;1,7;0,0;0,0;0,0;0,0
20;NL:Q:41480020;Elver;Nieuw-Wehl;1,8;1,5;0,0;0,0;0,0;0,0
20;NL:Q:41490030;Centrum;Wehl;0,1;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41490040;Centrum;Wehl;0,3;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41490050;Station;Wehl;9,1;13,1;0,0;0,0;0,0;0,0
20;NL:Q:41490070;Brandweerkazerne;Wehl;0,1;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41490080;Brandweerkazerne;Wehl;0,1;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41500010;Gelre ziekenhuizen;Zutphen;14,6;15,1;2,9;2,0;2,3;1,1
20;NL:Q:41500020;Gelre ziekenhuizen;Zutphen;15,7;16,0;2,4;2,9;1,6;2,9
20;NL:Q:41500030;Bieshorstlaan;Warnsveld;4,8;6,0;1,6;3,0;0,8;1,4
20;NL:Q:41500050;'t Horseler;Warnsveld;30,9;31,9;12,6;15,5;8,1;9,7
20;NL:Q:41500060;'t Horseler;Warnsveld;1,1;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41500090;Winkelcentrum Dreiumme;Warnsveld;27,4;5,1;15,0;3,8;9,1;2,3
20;NL:Q:41500150;Havepad;Warnsveld;0,0;0,0;0,0;0,1;0,0;0,0
20;NL:Q:41500151;Havepad;Warnsveld;8,4;11,6;3,4;6,6;1,8;5,0
20;NL:Q:41500160;Overkamp;Warnsveld;59,7;56,4;25,3;24,3;15,9;16,0
20;NL:Q:41500170;Overkamp;Warnsveld;0,6;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41500180;Oude Begraafplaats;Zutphen;7,5;11,2;3,5;7,3;2,3;5,5
20;NL:Q:41500190;Ooyerhoekseweg;Warnsveld;2,2;6,5;0,3;2,1;0,3;1,4
20;NL:Q:41500200;Ooyerhoekseweg;Warnsveld;7,5;2,6;1,6;0,3;1,5;0,4
20;NL:Q:41500251;Rhienderinklaan;Warnsveld;0,8;1,1;0,0;0,0;0,0;0,0
20;NL:Q:41500261;Rhienderinklaan;Warnsveld;1,1;0,6;0,4;0,3;0,2;0,2
20;NL:Q:41500270;Den Bouw;Warnsveld;1,3;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41500280;Den Bouw;Warnsveld;0,2;1,2;0,0;0,0;0,0;0,0
20;NL:Q:41500310;Martinuskerk;Warnsveld;1,0;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41500320;Martinuskerk;Warnsveld;0,4;1,4;0,0;0,0;0,0;0,0
20;NL:Q:41500450;Winkelcentrum Dreiumme;Warnsveld;3,1;33,0;1,2;19,3;0,9;10,8
20;NL:Q:41500470;Welgelegen;Warnsveld;15,4;2,9;6,9;0,9;3,9;0,6
20;NL:Q:41500480;Welgelegen;Warnsveld;3,5;18,4;1,5;9,5;0,7;5,8
20;NL:Q:41500550;Kerkpad;Warnsveld;2,4;5,6;0,2;0,2;0,1;0,2
20;NL:Q:41500560;Kerkpad;Warnsveld;5,2;3,0;2,3;0,2;1,2;0,4
20;NL:Q:41501010;De Groene Jager;Wichmond;0,7;0,3;0,8;0,0;0,4;0,0
20;NL:Q:41501100;De Vlieg;Vierakker;0,0;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41501430;Winkelcentrum Dreiumme;Warnsveld;1,0;0,8;0,0;0,0;0,0;0,0
20;NL:Q:41501440;Winkelcentrum Dreiumme;Warnsveld;11,1;7,8;4,9;3,4;2,9;2,1
20;NL:Q:41501450;Klooster;Warnsveld;17,9;16,5;11,8;10,3;8,5;7,3
20;NL:Q:41501460;Klooster;Warnsveld;11,2;3,9;4,7;0,7;2,8;1,0
20;NL:Q:41501470;Leesten;Warnsveld;10,0;17,9;2,2;6,4;1,6;4,5
20;NL:Q:41501480;Leesten;Warnsveld;20,5;9,1;9,2;2,1;4,7;1,4
20;NL:Q:41503001;Gelderhorst;Zutphen;3,3;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41503010;Den Elter;Zutphen;0,1;0,1;0,3;0,1;0,1;0,1
20;NL:Q:41504001;Gelderhorst;Zutphen;0,3;3,5;0,0;0,0;0,0;0,0
20;NL:Q:41504060;Den Elter;Zutphen;0,0;0,3;0,0;0,6;0,1;0,1
20;NL:Q:41504070;Bronsbergen;Zutphen;2,2;1,0;0,3;0,5;0,4;0,1
20;NL:Q:41504080;Bronsbergen;Zutphen;1,2;2,4;0,4;0,3;0,0;0,6
20;NL:Q:41504090;Revelhorst;Zutphen;0,9;5,5;1,1;3,5;0,6;1,9
20;NL:Q:41504100;Revelhorst;Zutphen;3,0;0,8;2,8;1,0;1,9;0,5
20;NL:Q:41509030;Prins Bernhardlaan;Zutphen;3,1;0,8;0,0;0,0;0,0;0,0
20;NL:Q:41509040;Prins Bernhardlaan;Zutphen;0,5;4,3;0,4;0,3;0,1;0,3
20;NL:Q:41510180;Keijenborg;Bronckhorst;7,9;10,0;2,7;3,9;2,8;2,4
20;NL:Q:41510190;Keijenborg;Bronckhorst;10,1;8,0;5,8;3,0;3,5;2,8
20;NL:Q:41520010;Manege;Laag-Keppel;0,6;0,3;0,6;0,2;0,1;0,0
20;NL:Q:41520030;Gouden Leeuw;Laag-Keppel;2,1;1,1;1,3;0,5;0,4;0,2
20;NL:Q:41520040;Gouden Leeuw;Laag-Keppel;0,7;1,9;0,8;1,3;0,1;0,4
20;NL:Q:41520050;Brede school;Hummelo;1,8;0,9;1,0;1,1;0,7;0,3
20;NL:Q:41520060;Brede school;Hummelo;0,6;1,8;0,9;1,3;0,5;0,8
20;NL:Q:41520110;Zelhemseweg;Hummelo;6,6;3,2;3,0;2,0;1,9;2,1
20;NL:Q:41520120;Zelhemseweg;Hummelo;3,4;5,9;2,4;3,2;2,1;1,9
20;NL:Q:41520210;'t Smaaleke;Laag-Keppel;0,3;0,1;0,2;0,2;0,1;0,1
20;NL:Q:41520220;'t Smaaleke;Laag-Keppel;0,3;0,6;0,5;0,5;0,1;0,1
20;NL:Q:41520230;Weg naar Hoog-Keppel;Hoog Keppel;0,5;0,6;0,2;0,4;0,1;0,2
20;NL:Q:41520240;Weg naar Hoog-Keppel;Hoog Keppel;0,8;0,6;0,4;0,2;0,1;0,1
20;NL:Q:41520250;Burg. Vrijlandweg;Hoog Keppel;0,5;0,2;0,5;0,2;0,1;0,0
20;NL:Q:41520260;Burg. Vrijlandweg;Hoog Keppel;0,4;0,6;0,2;0,4;0,0;0,2
20;NL:Q:41520270;De Braamberg;Drempt;3,0;4,3;2,3;2,4;0,7;0,5
20;NL:Q:41520280;De Braamberg;Drempt;5,4;2,6;2,9;2,5;0,4;0,6
20;NL:Q:41530030;Covik;Baak;2,4;0,9;1,0;0,1;0,6;0,1
20;NL:Q:41530040;Covik;Baak;3,0;2,1;1,0;1,1;0,5;0,6
20;NL:Q:41530070;Dorp;Baak;13,6;3,8;5,5;1,7;4,9;0,8
20;NL:Q:41530080;Dorp;Baak;3,8;12,2;1,3;6,6;1,2;4,1
20;NL:Q:41530120;De Groene Jager;Wichmond;0,4;0,4;0,0;0,6;0,0;0,2
20;NL:Q:41530150;Hackforterweg;Wichmond;0,2;1,1;0,0;0,0;0,0;0,0
20;NL:Q:41530160;Hackforterweg;Wichmond;0,9;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41530170;De Vlieg;Vierakker;0,5;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41530180;Van den Brink;Wichmond;0,1;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41530200;Dorpsstraat;Wichmond;1,9;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41530210;Dorpsstraat;Wichmond;0,3;1,5;0,0;0,0;0,0;0,0
20;NL:Q:41580001;Pater Smitsstraat;Didam;0,8;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41580002;Pater Smitsstraat;Didam;0,2;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41610070;Waarlo;Zelhem;4,7;2,2;0,8;0,8;1,0;0,7
20;NL:Q:41610080;Waarlo;Zelhem;2,3;5,2;0,9;1,4;0,7;0,6
20;NL:Q:41610090;Suselbeek;Velswijk;3,2;4,9;1,1;1,5;1,6;0,9
20;NL:Q:41610100;Suselbeek;Velswijk;4,7;3,3;1,8;1,9;1,1;1,5
20;NL:Q:41620010;Den Ooiman;Doetinchem;7,3;21,3;1,8;2,0;0,7;0,9
20;NL:Q:41620030;IJzergieterij;Langerak;0,6;0,9;0,1;0,6;0,1;0,3
20;NL:Q:41620040;IJzergieterij;Langerak;0,6;0,5;1,0;0,2;0,2;0,1
20;NL:Q:41620060;Manege;Laag-Keppel;0,1;0,4;0,2;0,6;0,1;0,1
20;NL:Q:41640030;Van der Capellenlaan;Zutphen;4,9;8,3;2,0;3,0;1,1;2,4
20;NL:Q:41640040;Van der Capellenlaan;Zutphen;6,9;5,5;2,9;4,4;1,6;2,2
20;NL:Q:41640050;Weg naar Laren;Zutphen;3,4;2,6;1,3;1,2;0,4;0,7
20;NL:Q:41640060;Weg naar Laren;Zutphen;5,2;5,0;2,6;2,8;2,1;1,9
20;NL:Q:41640070;Coehoornsingel;Zutphen;0,1;1,5;0,1;0,8;0,0;0,4
20;NL:Q:41640080;Coehoornsingel;Zutphen;0,9;0,3;0,6;0,3;0,3;0,1
20;NL:Q:41640090;'s-Heerensteen;Zutphen;1,8;1,1;1,1;0,5;0,4;0,2
20;NL:Q:41640091;'s-Heerensteen;Zutphen;0,6;2,0;0,2;0,6;0,1;0,2
20;NL:Q:41640110;Berkelsingel;Zutphen;1,2;22,3;0,7;11,0;0,2;7,8
20;NL:Q:41640120;Berkelsingel;Zutphen;8,1;0,8;2,9;0,3;2,3;0,2
20;NL:Q:41640130;Rijkenhage;Zutphen;1,8;77,3;0,9;66,2;0,6;24,4
20;NL:Q:41640140;Rijkenhage;Zutphen;57,0;3,4;43,5;0,7;16,7;0,3
20;NL:Q:41640170;Busstation;Zutphen;153,1;3,9;92,8;3,7;59,7;3,7
20;NL:Q:41640171;Busstation;Zutphen;108,9;3,9;41,5;0,7;22,9;0,4
20;NL:Q:41640172;Busstation;Zutphen;143,7;3,5;44,4;0,3;30,2;0,1
20;NL:Q:41640173;Busstation;Zutphen;24,7;21,4;0,0;0,0;0,0;0,0
20;NL:Q:41640174;Busstation;Zutphen;43,3;545,3;43,2;205,1;28,4;140,7
20;NL:Q:41640176;Busstation;Zutphen;154,0;2,6;64,7;2,9;43,8;1,0
20;NL:Q:41640200;Dr. Bosstraat;Zutphen;34,6;1,9;13,0;0,8;7,5;0,3
20;NL:Q:41640210;Dr. Bosstraat;Zutphen;2,7;36,5;0,8;13,0;0,6;10,1
20;NL:Q:41640221;Thorbeckesingel;Zutphen;0,0;0,1;0,0;0,1;0,0;0,0
20;NL:Q:41640231;Thorbeckesingel;Zutphen;25,3;16,8;11,8;10,2;6,7;5,8
20;NL:Q:41640320;IJsselflat;Zutphen;0,0;0,0;0,0;0,1;0,0;0,0
20;NL:Q:41640330;IJsselflat;Zutphen;24,6;24,4;3,7;3,3;1,2;1,1
20;NL:Q:41640340;De Waarden;Zutphen;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41640350;De Waarden;Zutphen;8,7;8,1;5,8;4,8;3,1;3,4
20;NL:Q:41640360;Weerdslag 100-193;Zutphen;0,0;0,1;0,0;0,0;0,0;0,1
20;NL:Q:41640370;Weerdslag 100-193;Zutphen;18,5;16,3;10,2;9,6;6,4;7,2
20;NL:Q:41640380;De Brink;Zutphen;0,0;0,0;0,1;0,0;0,0;0,0
20;NL:Q:41640390;De Brink;Zutphen;12,4;15,2;9,2;14,1;3,8;5,7
20;NL:Q:41640400;Braamkamp;Zutphen;0,0;0,0;0,1;0,1;0,0;0,0
20;NL:Q:41640410;Braamkamp;Zutphen;14,8;14,5;5,1;6,5;3,4;3,9
20;NL:Q:41640420;Tichelkuilen;Zutphen;0,0;0,1;0,0;0,1;0,0;0,0
20;NL:Q:41640430;Tichelkuilen;Zutphen;23,3;24,1;17,9;19,4;9,8;10,9
20;NL:Q:41640570;Arnold Kaldenbachstraat;Zutphen;3,2;23,5;1,1;10,8;0,6;8,2
20;NL:Q:41640580;Arnold Kaldenbachstraat;Zutphen;21,7;2,1;7,7;0,8;4,5;0,4
20;NL:Q:41642010;Oude Begraafplaats;Zutphen;10,2;7,4;6,6;2,4;3,9;2,5
20;NL:Q:41642030;Watertoren;Zutphen;15,0;5,8;8,8;3,7;6,3;2,7
20;NL:Q:41642040;Watertoren;Zutphen;3,7;10,6;1,8;5,6;1,1;4,4
20;NL:Q:41680010;Didamseweg;Beek;0,2;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41680020;Didamseweg;Beek;0,0;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41680030;'t Heuveltje;Beek;0,6;0,6;0,0;0,0;0,0;0,0
20;NL:Q:41680040;'t Heuveltje;Beek;0,8;0,8;0,0;0,0;0,0;0,0
20;NL:Q:41680050;Kerk;Beek;2,6;2,4;0,0;0,0;0,0;0,0
20;NL:Q:41680070;'t Peeske;Beek;0,1;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41680080;'t Peeske;Beek;0,4;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41720030;Zelhemseweg;Doetinchem;7,3;21,2;2,8;8,7;2,7;6,1
20;NL:Q:41720040;Zelhemseweg;Doetinchem;23,9;5,5;11,0;2,7;7,4;1,6
20;NL:Q:41720070;Karel Doormanstraat;Doetinchem;0,5;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41720090;Van Starkenborghstraat;Doetinchem;0,3;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41720110;Churchillstraat;Doetinchem;0,4;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41720130;Plein 40-45;Doetinchem;0,3;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41720150;Sportcentrum Rozengaarde;Doetinchem;0,9;1,0;0,0;0,0;0,0;0,0
20;NL:Q:41720190;Rozengaardseweg;Doetinchem;36,9;62,1;6,5;3,8;3,9;2,9
20;NL:Q:41720200;Rozengaardseweg;Doetinchem;73,0;41,1;2,7;8,2;1,9;4,7
20;NL:Q:41720210;Raadhuisstraat;Doetinchem;65,4;57,8;14,4;4,2;9,6;1,9
