CONCESSIE;QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
20;NL:Q:41310460;Spoorpad;Vorden;0,2;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41310480;Dienstenweg;Vorden;0,1;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41310500;Bedrijventerrein;Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41310520;De Enk (GGNet);Vorden;0,0;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41310530;De Enk (GGNet);Vorden;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41330030;Wielbergen;Angerlo;0,1;0,1;0,1;0,0;0,0;0,0
20;NL:Q:41330040;Wielbergen;Angerlo;0,1;0,6;0,0;1,1;0,0;0,5
20;NL:Q:41330050;Bingerdenseweg;Angerlo;0,2;0,0;0,1;0,1;0,2;0,0
20;NL:Q:41330060;Bingerdenseweg;Angerlo;0,2;0,1;0,1;0,1;0,0;0,0
20;NL:Q:41330070;Tutenburgsestraat;Giesbeek;0,4;0,5;0,6;0,3;0,2;0,1
20;NL:Q:41330080;Tutenburgsestraat;Giesbeek;0,2;0,8;0,4;0,7;0,1;0,3
20;NL:Q:41330090;Zwalmstraat;Giesbeek;16,6;17,0;23,2;25,1;8,5;8,1
20;NL:Q:41330120;Groenestraat;Giesbeek;0,8;2,7;0,9;7,5;0,2;2,0
20;NL:Q:41330170;Beumerskamp;Doesburg;4,5;2,1;6,7;2,0;2,0;0,6
20;NL:Q:41400110;Kasteel Hackfort;Vorden;0,3;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41400120;Kasteel Hackfort;Vorden;0,7;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41410030;Gemeentehuis;Hengelo;20,1;27,6;5,5;9,4;6,3;6,0
20;NL:Q:41410040;Gemeentehuis;Hengelo;27,8;22,0;14,8;4,8;7,8;5,1
20;NL:Q:41410150;Van Neck;Hengelo;1,4;17,4;0,6;0,9;0,5;0,5
20;NL:Q:41410160;Van Neck;Hengelo;5,1;1,9;1,0;1,1;0,5;0,9
20;NL:Q:41410190;Vordenseweg;Hengelo;16,6;12,3;7,0;4,3;3,7;2,6
20;NL:Q:41410210;Banninkstraat;Hengelo;19,4;26,9;10,0;12,7;6,4;8,9
20;NL:Q:41410230;Vordenseweg;Hengelo;11,3;15,9;3,6;4,2;3,2;3,2
20;NL:Q:41410250;Banninkstraat;Hengelo;28,9;19,3;16,7;11,1;9,2;8,4
20;NL:Q:41420010;NH Kerk;Drempt;1,8;3,6;1,8;2,0;0,4;0,8
20;NL:Q:41420110;Beinum;Doesburg;6,2;6,4;13,1;3,5;3,3;1,2
20;NL:Q:41420120;Beinum;Doesburg;11,3;5,1;4,3;9,9;0,9;3,4
20;NL:Q:41420130;Potsmaat;Doesburg;2,0;0,9;3,1;0,6;0,9;0,2
20;NL:Q:41420140;Potsmaat;Doesburg;1,8;3,1;1,0;5,7;0,2;1,7
20;NL:Q:41420150;tunnel Angerlo;Doesburg;2,3;2,1;4,2;1,4;1,2;0,3
20;NL:Q:41420160;tunnel Angerlo;Doesburg;3,4;2,1;2,0;3,4;0,4;0,8
20;NL:Q:41420180;Beumerskamp;Doesburg;3,3;4,4;2,7;9,4;0,7;2,4
20;NL:Q:41420210;Kraakselaan;Doesburg;29,8;9,3;13,5;11,3;4,2;3,5
20;NL:Q:41420220;Kraakselaan;Doesburg;8,3;29,8;13,3;12,9;4,8;4,0
20;NL:Q:41420230;Meipoort;Doesburg;10,1;8,9;15,0;8,5;3,9;2,3
20;NL:Q:41420240;Meipoort;Doesburg;12,5;8,2;9,1;14,0;2,2;4,1
20;NL:Q:41420250;Karel Doormansingel;Doesburg;2,2;5,1;0,0;0,0;0,0;0,0
20;NL:Q:41420260;Karel Doormansingel;Doesburg;3,1;2,5;0,0;0,0;0,0;0,0
20;NL:Q:41420270;Koepoortwal;Doesburg;4,0;3,9;0,0;0,0;0,0;0,0
20;NL:Q:41420290;Haven;Doesburg;2,2;2,2;6,8;1,6;1,8;0,6
20;NL:Q:41420300;Haven;Doesburg;1,0;4,1;2,7;10,2;0,2;2,4
20;NL:Q:41430070;Cafe Den Bremer;Toldijk;2,6;2,9;2,6;1,1;0,9;0,7
20;NL:Q:41430110;Zuivelfabriek;Steenderen;0,5;0,3;0,4;0,2;0,4;0,1
20;NL:Q:41430120;Zuivelfabriek;Steenderen;0,4;0,4;0,2;0,4;0,1;0,3
20;NL:Q:41430150;Dorp;Steenderen;16,8;16,5;10,6;6,9;8,8;4,4
20;NL:Q:41430160;Dorp;Steenderen;15,8;15,3;8,3;8,8;4,8;8,0
20;NL:Q:41430170;Aviko;Steenderen;11,6;4,5;8,8;1,1;6,4;0,4
20;NL:Q:41430180;Aviko;Steenderen;5,4;12,9;1,7;9,1;0,5;5,7
20;NL:Q:41470010;Station;Didam;7,5;8,4;0,0;0,0;0,0;0,0
20;NL:Q:41470050;Raadhuisstraat;Didam;1,5;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41470060;Raadhuisstraat;Didam;0,2;1,2;0,0;0,0;0,0;0,0
20;NL:Q:41470070;De Hoevert;Didam;0,7;0,9;0,0;0,0;0,0;0,0
20;NL:Q:41470080;De Hoevert;Didam;1,5;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41470130;De Linde;Didam;1,2;1,5;0,0;0,0;0,0;0,0
20;NL:Q:41470140;De Linde;Didam;2,1;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41470210;Kapelstraat;Loil;0,5;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41470220;Kapelstraat;Loil;0,5;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41471130;Kerk;Didam;0,9;1,7;0,0;0,0;0,0;0,0
20;NL:Q:41471140;Kerk;Didam;2,3;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41480010;Elver;Nieuw-Wehl;0,8;2,7;0,0;0,0;0,0;0,0
20;NL:Q:41480020;Elver;Nieuw-Wehl;2,9;1,8;0,0;0,0;0,0;0,0
20;NL:Q:41490030;Centrum;Wehl;0,1;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41490040;Centrum;Wehl;0,5;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41490050;Station;Wehl;12,3;17,6;0,0;0,0;0,0;0,0
20;NL:Q:41490070;Brandweerkazerne;Wehl;0,1;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41490080;Brandweerkazerne;Wehl;0,1;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41500010;Gelre ziekenhuizen;Zutphen;17,7;19,1;3,4;1,9;2,5;1,7
20;NL:Q:41500020;Gelre ziekenhuizen;Zutphen;19,4;18,5;2,3;2,8;1,8;2,8
20;NL:Q:41500030;Bieshorstlaan;Warnsveld;4,6;6,2;1,8;3,3;0,7;2,1
20;NL:Q:41500050;'t Horseler;Warnsveld;38,0;39,1;17,6;21,5;11,0;13,0
20;NL:Q:41500060;'t Horseler;Warnsveld;1,1;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41500070;GGNet;Warnsveld;0,3;0,5;0,2;0,3;0,2;0,7
20;NL:Q:41500090;Winkelcentrum Dreiumme;Warnsveld;28,8;6,8;19,0;4,3;11,0;3,1
20;NL:Q:41500151;Havepad;Warnsveld;11,3;14,8;6,1;9,8;3,8;7,9
20;NL:Q:41500160;Overkamp;Warnsveld;75,0;73,8;29,8;29,5;20,7;21,4
20;NL:Q:41500170;Overkamp;Warnsveld;0,6;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41500180;Oude Begraafplaats;Zutphen;9,8;14,0;5,2;11,9;4,5;8,5
20;NL:Q:41500190;Ooyerhoekseweg;Warnsveld;2,4;9,8;0,2;3,0;0,2;2,3
20;NL:Q:41500200;Ooyerhoekseweg;Warnsveld;10,2;2,9;2,5;0,5;1,8;0,3
20;NL:Q:41500251;Rhienderinklaan;Warnsveld;1,1;1,6;0,0;0,0;0,0;0,0
20;NL:Q:41500261;Rhienderinklaan;Warnsveld;1,7;1,2;0,4;0,2;0,3;0,1
20;NL:Q:41500270;Den Bouw;Warnsveld;2,5;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41500280;Den Bouw;Warnsveld;0,5;1,6;0,0;0,0;0,0;0,0
20;NL:Q:41500310;Martinuskerk;Warnsveld;1,2;1,6;0,0;0,0;0,0;0,0
20;NL:Q:41500320;Martinuskerk;Warnsveld;0,8;2,5;0,0;0,0;0,0;0,0
20;NL:Q:41500450;Winkelcentrum Dreiumme;Warnsveld;3,4;39,5;1,5;27,3;0,9;15,3
20;NL:Q:41500470;Welgelegen;Warnsveld;20,6;4,0;8,2;1,2;5,5;0,8
20;NL:Q:41500480;Welgelegen;Warnsveld;4,6;21,8;1,4;11,9;0,9;8,0
20;NL:Q:41500550;Kerkpad;Warnsveld;9,9;9,7;0,1;0,0;0,0;0,0
20;NL:Q:41500560;Kerkpad;Warnsveld;11,7;10,3;2,2;0,4;1,7;0,3
20;NL:Q:41501010;De Groene Jager;Wichmond;0,9;0,4;0,7;0,1;0,8;0,0
20;NL:Q:41501100;De Vlieg;Vierakker;0,1;0,8;0,0;0,0;0,0;0,0
20;NL:Q:41501425;Kerkhofweg/GGNet;Warnsveld;0,0;0,0;0,0;0,0;0,0;0,1
20;NL:Q:41501430;Winkelcentrum Dreiumme;Warnsveld;1,2;1,8;0,0;0,0;0,0;0,0
20;NL:Q:41501440;Winkelcentrum Dreiumme;Warnsveld;12,4;8,0;6,4;3,5;4,3;2,2
20;NL:Q:41501450;Klooster;Warnsveld;20,7;19,7;16,6;12,5;10,7;9,2
20;NL:Q:41501460;Klooster;Warnsveld;14,5;4,0;4,9;1,0;3,9;1,2
20;NL:Q:41501470;Leesten;Warnsveld;12,8;21,8;3,0;7,4;2,6;6,4
20;NL:Q:41501480;Leesten;Warnsveld;23,1;11,5;10,9;2,5;6,9;2,2
20;NL:Q:41503001;Gelderhorst;Zutphen;3,3;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41503010;Den Elter;Zutphen;0,1;0,3;0,2;0,1;0,3;0,1
20;NL:Q:41504001;Gelderhorst;Zutphen;0,2;4,9;0,0;0,0;0,0;0,0
20;NL:Q:41504060;Den Elter;Zutphen;0,3;0,2;0,1;0,4;0,0;0,2
20;NL:Q:41504070;Bronsbergen;Zutphen;2,8;1,6;0,9;0,6;0,5;0,4
20;NL:Q:41504080;Bronsbergen;Zutphen;1,4;2,7;0,6;1,7;0,2;0,6
20;NL:Q:41504090;Revelhorst;Zutphen;1,3;6,6;0,7;5,0;0,8;4,0
20;NL:Q:41504100;Revelhorst;Zutphen;4,6;1,2;4,4;0,6;3,8;0,7
20;NL:Q:41509030;Prins Bernhardlaan;Zutphen;2,1;1,1;0,0;0,0;0,0;0,0
20;NL:Q:41509040;Prins Bernhardlaan;Zutphen;0,9;2,9;0,3;0,2;0,3;0,7
20;NL:Q:41510180;Keijenborg;Bronckhorst;7,8;11,6;2,6;4,5;2,2;3,3
20;NL:Q:41510190;Keijenborg;Bronckhorst;11,1;8,5;6,8;3,5;3,8;2,2
20;NL:Q:41520010;Manege;Laag-Keppel;0,6;0,2;0,2;0,3;0,4;0,1
20;NL:Q:41520030;Gouden Leeuw;Laag-Keppel;1,7;1,3;1,2;1,1;0,4;0,2
20;NL:Q:41520040;Gouden Leeuw;Laag-Keppel;0,7;1,4;0,7;1,2;0,3;0,5
20;NL:Q:41520050;Brede school;Hummelo;3,5;0,8;1,3;1,0;1,2;0,4
20;NL:Q:41520060;Brede school;Hummelo;0,6;3,2;0,9;1,8;0,4;1,4
20;NL:Q:41520110;Zelhemseweg;Hummelo;7,9;3,0;5,3;2,3;3,3;1,6
20;NL:Q:41520120;Zelhemseweg;Hummelo;2,8;7,7;1,5;4,4;2,1;2,8
20;NL:Q:41520210;'t Smaaleke;Laag-Keppel;0,2;0,1;0,1;0,2;0,1;0,0
20;NL:Q:41520220;'t Smaaleke;Laag-Keppel;0,3;0,5;0,5;0,5;0,1;0,1
20;NL:Q:41520230;Weg naar Hoog-Keppel;Hoog Keppel;0,5;1,1;0,5;0,9;0,1;0,3
20;NL:Q:41520240;Weg naar Hoog-Keppel;Hoog Keppel;0,9;0,5;0,8;0,3;0,2;0,0
20;NL:Q:41520250;Burg. Vrijlandweg;Hoog Keppel;0,6;0,4;0,4;0,1;0,2;0,1
20;NL:Q:41520260;Burg. Vrijlandweg;Hoog Keppel;0,5;0,7;0,2;0,6;0,1;0,1
20;NL:Q:41520270;De Braamberg;Drempt;2,8;4,6;2,9;2,8;1,2;1,8
20;NL:Q:41520280;De Braamberg;Drempt;6,4;2,7;4,4;2,8;0,9;0,6
20;NL:Q:41530030;Covik;Baak;1,9;0,9;1,3;0,3;0,6;0,1
20;NL:Q:41530040;Covik;Baak;0,9;2,0;0,1;1,5;0,1;0,9
20;NL:Q:41530070;Dorp;Baak;14,0;4,0;6,8;1,4;6,1;0,9
20;NL:Q:41530080;Dorp;Baak;4,2;13,2;1,9;6,4;1,4;5,4
20;NL:Q:41530120;De Groene Jager;Wichmond;0,2;0,5;0,0;0,6;0,0;0,3
20;NL:Q:41530150;Hackforterweg;Wichmond;0,3;1,9;0,0;0,0;0,0;0,0
20;NL:Q:41530160;Hackforterweg;Wichmond;2,0;0,7;0,0;0,0;0,0;0,0
20;NL:Q:41530170;De Vlieg;Vierakker;1,4;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41530180;Van den Brink;Wichmond;0,3;0,2;0,0;0,0;0,0;0,0
20;NL:Q:41530200;Dorpsstraat;Wichmond;2,8;0,7;0,0;0,0;0,0;0,0
20;NL:Q:41530210;Dorpsstraat;Wichmond;0,5;1,9;0,0;0,0;0,0;0,0
20;NL:Q:41580001;Pater Smitsstraat;Didam;1,1;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41580002;Pater Smitsstraat;Didam;0,0;1,2;0,0;0,0;0,0;0,0
20;NL:Q:41610070;Waarlo;Zelhem;6,6;3,1;1,2;1,2;1,8;1,1
20;NL:Q:41610080;Waarlo;Zelhem;3,4;6,8;1,0;2,1;1,0;0,9
20;NL:Q:41610090;Suselbeek;Velswijk;3,7;5,0;1,5;1,9;2,0;1,2
20;NL:Q:41610100;Suselbeek;Velswijk;5,5;4,4;2,3;2,1;1,4;1,6
20;NL:Q:41620010;Den Ooiman;Doetinchem;4,9;5,4;2,3;1,7;0,8;1,1
20;NL:Q:41620030;IJzergieterij;Langerak;0,9;1,1;0,6;0,4;0,3;0,2
20;NL:Q:41620040;IJzergieterij;Langerak;0,8;0,7;0,4;0,4;0,2;0,2
20;NL:Q:41620060;Manege;Laag-Keppel;0,2;0,6;0,2;0,5;0,2;0,5
20;NL:Q:41640030;Van der Capellenlaan;Zutphen;8,6;12,9;3,2;6,8;2,0;3,6
20;NL:Q:41640040;Van der Capellenlaan;Zutphen;10,3;9,7;5,8;5,3;3,5;4,2
20;NL:Q:41640050;Weg naar Laren;Zutphen;4,8;4,3;2,4;1,9;1,3;1,0
20;NL:Q:41640060;Weg naar Laren;Zutphen;6,6;6,9;3,3;4,2;2,6;2,3
20;NL:Q:41640070;Coehoornsingel;Zutphen;0,2;1,2;0,1;0,7;0,1;0,3
20;NL:Q:41640080;Coehoornsingel;Zutphen;1,0;0,8;0,2;0,2;0,2;0,3
20;NL:Q:41640090;'s-Heerensteen;Zutphen;3,2;2,1;1,2;0,4;0,5;0,2
20;NL:Q:41640091;'s-Heerensteen;Zutphen;1,3;2,8;0,3;1,2;0,2;0,4
20;NL:Q:41640110;Berkelsingel;Zutphen;0,6;30,0;0,4;13,6;0,3;9,3
20;NL:Q:41640120;Berkelsingel;Zutphen;10,6;0,9;4,7;0,6;3,5;0,6
20;NL:Q:41640130;Rijkenhage;Zutphen;4,0;108,7;2,0;92,0;0,6;37,2
20;NL:Q:41640140;Rijkenhage;Zutphen;75,7;3,7;60,7;1,9;24,4;1,6
20;NL:Q:41640170;Busstation;Zutphen;207,1;0,4;121,9;0,2;88,0;0,5
20;NL:Q:41640171;Busstation;Zutphen;150,0;1,2;54,1;1,7;35,7;2,4
20;NL:Q:41640172;Busstation;Zutphen;181,4;0,4;62,5;0,5;47,3;0,1
20;NL:Q:41640173;Busstation;Zutphen;34,6;1,2;0,0;0,0;0,0;0,0
20;NL:Q:41640174;Busstation;Zutphen;0,7;716,3;0,9;269,7;0,2;199,6
20;NL:Q:41640176;Busstation;Zutphen;209,3;0,4;106,7;0,7;76,2;0,1
20;NL:Q:41640200;Dr. Bosstraat;Zutphen;42,6;2,8;18,0;1,0;11,6;0,6
20;NL:Q:41640210;Dr. Bosstraat;Zutphen;3,5;47,4;1,2;19,9;0,7;13,7
20;NL:Q:41640221;Thorbeckesingel;Zutphen;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41640231;Thorbeckesingel;Zutphen;27,9;20,9;14,9;12,1;7,7;7,9
20;NL:Q:41640330;IJsselflat;Zutphen;31,6;29,3;3,3;2,2;1,3;1,4
20;NL:Q:41640340;De Waarden;Zutphen;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41640350;De Waarden;Zutphen;10,8;9,6;6,2;6,5;4,0;4,4
20;NL:Q:41640360;Weerdslag 100-193;Zutphen;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41640370;Weerdslag 100-193;Zutphen;18,9;18,2;11,4;11,4;7,9;7,7
20;NL:Q:41640380;De Brink;Zutphen;0,0;0,0;0,0;0,0;0,0;0,0
20;NL:Q:41640390;De Brink;Zutphen;14,7;23,7;11,8;18,2;6,3;8,2
20;NL:Q:41640400;Braamkamp;Zutphen;0,0;0,0;0,0;0,1;0,0;0,1
20;NL:Q:41640410;Braamkamp;Zutphen;21,4;20,2;8,7;9,8;5,9;6,8
20;NL:Q:41640420;Tichelkuilen;Zutphen;0,0;0,0;0,0;0,1;0,1;0,1
20;NL:Q:41640430;Tichelkuilen;Zutphen;27,0;29,9;20,9;23,0;12,3;14,2
20;NL:Q:41640570;Arnold Kaldenbachstraat;Zutphen;4,6;28,6;0,9;11,8;0,9;8,4
20;NL:Q:41640580;Arnold Kaldenbachstraat;Zutphen;26,0;2,8;10,2;1,0;5,1;0,7
20;NL:Q:41642010;Oude Begraafplaats;Zutphen;12,5;8,7;9,4;3,3;5,6;4,0
20;NL:Q:41642030;Watertoren;Zutphen;17,3;8,0;9,8;4,6;7,2;3,7
20;NL:Q:41642040;Watertoren;Zutphen;6,0;14,0;2,4;7,3;1,8;5,2
20;NL:Q:41680010;Didamseweg;Beek;0,3;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41680020;Didamseweg;Beek;0,0;0,3;0,0;0,0;0,0;0,0
20;NL:Q:41680030;'t Heuveltje;Beek;0,7;1,8;0,0;0,0;0,0;0,0
20;NL:Q:41680040;'t Heuveltje;Beek;2,7;0,5;0,0;0,0;0,0;0,0
20;NL:Q:41680050;Kerk;Beek;2,5;2,4;0,0;0,0;0,0;0,0
20;NL:Q:41680070;'t Peeske;Beek;0,1;0,4;0,0;0,0;0,0;0,0
20;NL:Q:41680080;'t Peeske;Beek;0,8;0,1;0,0;0,0;0,0;0,0
20;NL:Q:41720030;Zelhemseweg;Doetinchem;5,4;24,4;2,4;11,7;2,4;7,9
20;NL:Q:41720040;Zelhemseweg;Doetinchem;28,5;4,8;16,3;2,6;10,3;1,7
20;NL:Q:41720190;Rozengaardseweg;Doetinchem;29,2;43,2;5,1;3,6;3,3;3,2
20;NL:Q:41720200;Rozengaardseweg;Doetinchem;39,3;51,2;2,7;13,9;1,6;5,7
20;NL:Q:41720210;Raadhuisstraat;Doetinchem;73,1;28,9;20,4;6,6;11,3;3,7
20;NL:Q:41720220;Raadhuisstraat;Doetinchem;20,6;58,0;4,0;31,8;2,5;13,6
20;NL:Q:41720230;Centrum;Doetinchem;55,9;12,6;35,9;9,5;15,0;5,4
20;NL:Q:41720240;Centrum;Doetinchem;9,2;61,2;5,4;43,9;3,4;16,9
20;NL:Q:41720252;Station;Doetinchem;22,9;1498,3;0,5;443,3;0,2;290,8
20;NL:Q:41720410;Eduard Schilderinkstraat;Doetinchem;22,7;3,0;12,3;1,5;7,3;1,4
