CONCESSIE;QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
IJV;NL:Q:16110060;Heerenweg;IJhorst;4,3;5,0;0,7;1,9;0,0;0,0
IJV;NL:Q:16110081;Havixhorst;De Schiphorst;0,1;0,5;0,0;0,5;0,0;0,0
IJV;NL:Q:16110090;Wiltenweg;De Wijk;0,3;1,4;0,1;0,7;0,0;0,0
IJV;NL:Q:16110220;Willem Koopsweg;De Wijk;0,6;2,5;0,2;1,4;0,0;0,0
IJV;NL:Q:16110230;Oosterakker;De Wijk;0,1;1,0;0,0;0,7;0,0;0,0
IJV;NL:Q:16110240;Verzorgingstehuis;De Wijk;3,9;1,3;2,9;0,4;0,0;0,0
IJV;NL:Q:16110260;Sparrenlaan;IJhorst;3,2;2,1;0,8;0,3;0,0;0,0
IJV;NL:Q:16180050;Redder;Staphorst;2,0;2,4;0,0;0,0;0,0;0,0
IJV;NL:Q:16180060;Redder;Staphorst;0,0;1,7;0,0;0,0;0,0;0,0
IJV;NL:Q:16180070;Reggersweg;Staphorst;2,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:16180080;Reggersweg;Staphorst;0,0;0,7;0,0;0,0;0,0;0,0
IJV;NL:Q:16180100;Vlakkenweg;Staphorst;1,0;3,5;0,6;0,0;0,0;0,0
IJV;NL:Q:16180110;Vlakkenweg;Staphorst;5,0;1,3;0,3;0,1;0,0;0,0
IJV;NL:Q:16180120;Geerligsland;Staphorst;1,8;3,9;0,1;0,3;0,0;0,0
IJV;NL:Q:16180130;Geerligsland;Staphorst;5,7;2,4;0,1;0,0;0,0;0,0
IJV;NL:Q:16180140;Jan Arendsland;Staphorst;1,3;4,0;0,2;0,5;0,0;0,0
IJV;NL:Q:16180150;Jan Arendsland;Staphorst;5,7;1,7;0,6;0,2;0,0;0,0
IJV;NL:Q:16180160;Snelweg;Staphorst;1,8;7,3;0,9;1,7;0,0;0,0
IJV;NL:Q:16180170;Snelweg;Staphorst;8,3;3,1;2,2;1,8;0,0;0,0
IJV;NL:Q:16180180;Achthoevenweg;Staphorst;5,5;7,0;0,3;1,0;0,0;0,0
IJV;NL:Q:16180190;Achthoevenweg;Staphorst;4,7;6,2;0,6;0,7;0,0;0,0
IJV;NL:Q:16180200;Hoogeweg;Staphorst;8,1;10,5;1,5;2,7;0,0;0,0
IJV;NL:Q:16180210;Hoogeweg;Staphorst;13,8;8,5;3,4;1,0;0,0;0,0
IJV;NL:Q:16180220;Bergerslag;Staphorst;16,7;9,5;4,9;2,4;0,0;0,0
IJV;NL:Q:16180230;Bergerslag;Staphorst;11,4;16,4;3,1;3,3;0,0;0,0
IJV;NL:Q:16180240;Gemeentehuis;Staphorst;11,4;18,8;2,8;2,1;0,0;0,0
IJV;NL:Q:16180250;Gemeentehuis;Staphorst;17,8;16,0;3,2;2,7;0,0;0,0
IJV;NL:Q:16180260;Lindenlaan;Staphorst;7,6;4,3;2,0;1,4;0,0;0,0
IJV;NL:Q:16180270;Lindenlaan;Staphorst;4,0;8,9;1,5;2,4;0,0;0,0
IJV;NL:Q:16180280;Bejaardenhuis;Staphorst;3,3;1,4;1,5;0,9;0,0;0,0
IJV;NL:Q:16180290;Bejaardenhuis;Staphorst;1,9;2,6;1,0;1,8;0,0;0,0
IJV;NL:Q:16180300;Prinses Beatrixstraat;Staphorst;8,3;4,1;2,8;0,8;0,0;0,0
IJV;NL:Q:16180310;Prinses Beatrixstraat;Staphorst;6,8;8,9;1,2;2,8;0,0;0,0
IJV;NL:Q:16180320;Boldewijnhuizen;Staphorst;0,4;0,3;0,0;0,0;0,0;0,0
IJV;NL:Q:16180330;Boldewijnhuizen;Staphorst;0,4;0,5;0,0;0,1;0,0;0,0
IJV;NL:Q:16180340;Pieter Zandt College;Staphorst;8,9;7,9;0,0;0,0;0,0;0,0
IJV;NL:Q:16280100;Oostermenneweg;Rouveen;0,4;1,0;0,1;0,9;0,0;0,0
IJV;NL:Q:16280110;Oostermenneweg;Rouveen;1,8;0,8;0,5;0,1;0,0;0,0
IJV;NL:Q:16280120;Zuideindigerweg;Rouveen;1,6;2,6;0,2;0,4;0,0;0,0
IJV;NL:Q:16280130;Zuideindigerweg;Rouveen;3,8;1,7;0,8;0,2;0,0;0,0
IJV;NL:Q:16280140;Stadsweg;Rouveen;0,4;0,8;0,0;0,5;0,0;0,0
IJV;NL:Q:16280150;Stadsweg;Rouveen;0,9;0,4;0,1;0,0;0,0;0,0
IJV;NL:Q:16280160;Oude Rijksweg 485;Rouveen;0,9;2,6;0,2;0,3;0,0;0,0
IJV;NL:Q:16280170;Oude Rijksweg 485;Rouveen;2,6;0,9;0,4;0,3;0,0;0,0
IJV;NL:Q:16280180;Hervormde Kerk;Rouveen;8,5;16,9;1,7;2,1;0,0;0,0
IJV;NL:Q:16280190;Hervormde Kerk;Rouveen;18,5;8,2;3,8;1,4;0,0;0,0
IJV;NL:Q:16280200;Oude Rijksweg 415;Rouveen;0,6;2,3;0,0;0,3;0,0;0,0
IJV;NL:Q:16280210;Oude Rijksweg 415;Rouveen;2,7;0,9;0,2;0,2;0,0;0,0
IJV;NL:Q:16280220;Oud Gereformeerde Kerk;Rouveen;0,9;2,4;0,0;0,4;0,0;0,0
IJV;NL:Q:16280230;Oud Gereformeerde Kerk;Rouveen;3,4;1,2;0,3;0,1;0,0;0,0
IJV;NL:Q:16280240;Conradsweg;Rouveen;1,0;3,5;0,1;0,1;0,0;0,0
IJV;NL:Q:16280250;Conradsweg;Rouveen;4,0;0,7;0,2;0,0;0,0;0,0
IJV;NL:Q:16280260;Schoolwijksweg;Rouveen;1,5;5,3;0,0;0,2;0,0;0,0
IJV;NL:Q:16280270;Schoolwijksweg;Rouveen;6,0;1,5;0,4;0,0;0,0;0,0
IJV;NL:Q:16280280;Dekkersweg;Rouveen;2,4;6,7;0,3;0,1;0,0;0,0
IJV;NL:Q:16280290;Dekkersweg;Rouveen;9,8;2,6;0,4;0,2;0,0;0,0
IJV;NL:Q:16300010;Gemeentehuis;Steenwijk;0,5;4,8;0,2;0,5;0,1;0,4
IJV;NL:Q:16300020;Gemeentehuis;Steenwijk;5,0;1,2;0,5;0,1;0,2;0,1
IJV;NL:Q:16300030;Vendelweg;Steenwijk;2,4;7,9;0,5;3,0;0,2;1,2
IJV;NL:Q:16300040;Vendelweg;Steenwijk;8,8;2,0;4,2;0,4;1,9;0,3
IJV;NL:Q:16300050;Matthijs Kiersstraat;Steenwijk;8,1;7,5;4,2;3,2;4,4;1,6
IJV;NL:Q:16300070;Matthijs Kiersstraat;Steenwijk;5,9;1,5;4,5;4,2;4,0;2,4
IJV;NL:Q:16301010;Station;Steenwijk;133,7;90,7;170,3;148,5;113,1;112,6
IJV;NL:Q:16301020;Station;Steenwijk;31,2;73,0;1,9;16,8;1,7;12,7
IJV;NL:Q:16380100;Haersterbroekweg;Zwolle;1,1;2,8;0,1;0,5;0,0;0,0
IJV;NL:Q:16380110;Haersterbroekweg;Zwolle;1,4;1,2;0,8;0,1;0,0;0,0
IJV;NL:Q:16380120;Steenwetering;Lichtmis;0,1;0,6;0,1;0,5;0,0;0,0
IJV;NL:Q:16380130;Steenwetering;Lichtmis;0,6;0,1;0,2;0,0;0,0;0,0
IJV;NL:Q:16380140;Meeleweg;Lichtmis;0,5;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:16380150;Meeleweg;Lichtmis;0,1;0,4;0,0;0,0;0,0;0,0
IJV;NL:Q:16380190;Busstation;Lichtmis;77,4;80,5;3,9;4,7;0,0;0,0
IJV;NL:Q:16580010;Noordeinde;Zwolle;0,1;1,0;0,1;0,8;0,0;0,5
IJV;NL:Q:16580020;Noordeinde;Zwolle;0,9;0,1;0,6;0,0;0,3;0,0
IJV;NL:Q:16580030;Westeinde;Zwolle;0,2;3,0;0,1;0,7;0,1;0,5
IJV;NL:Q:16580040;Westeinde;Zwolle;2,8;0,3;0,7;0,1;0,5;0,0
IJV;NL:Q:16580050;Bentheimpad;Zwolle;1,0;1,7;0,3;0,9;0,3;1,5
IJV;NL:Q:16580060;Bentheimpad;Zwolle;1,6;1,4;0,8;0,3;1,3;0,2
IJV;NL:Q:16580070;Kleefstraat;Zwolle;7,4;21,2;2,0;8,8;0,8;4,3
IJV;NL:Q:16580080;Kleefstraat;Zwolle;16,5;5,6;6,7;0,8;3,6;0,3
IJV;NL:Q:16680010;Dedemsweg;Ruitenveen;0,3;3,8;0,2;1,5;0,1;0,9
IJV;NL:Q:16680020;Dedemsweg;Ruitenveen;4,6;0,2;1,8;0,0;0,6;0,0
IJV;NL:Q:16680030;Kuitermansweg;Ruitenveen;0,1;2,3;0,2;1,1;0,0;0,3
IJV;NL:Q:16680040;Kuitermansweg;Ruitenveen;2,4;0,2;1,5;0,1;0,5;0,0
IJV;NL:Q:16680050;Nieuwe Kreuleweg;Ruitenveen;0,2;2,6;0,3;1,2;0,0;0,6
IJV;NL:Q:16680060;Nieuwe Kreuleweg;Ruitenveen;2,6;0,2;0,9;0,3;0,5;0,1
IJV;NL:Q:16680070;Hoevenweg;Ruitenveen;0,2;2,1;0,1;1,1;0,0;0,8
IJV;NL:Q:16680080;Hoevenweg;Ruitenveen;1,7;0,1;0,8;0,1;0,8;0,0
IJV;NL:Q:16680090;Middenweg;Ruitenveen;0,2;0,8;0,0;0,2;0,1;0,1
IJV;NL:Q:16680100;Middenweg;Ruitenveen;1,0;0,4;0,2;0,1;0,0;0,1
IJV;NL:Q:16680110;Nieuwendijk;Ruitenveen;0,2;0,5;0,1;0,3;0,0;0,4
IJV;NL:Q:16680120;Nieuwendijk;Ruitenveen;0,4;0,2;0,4;0,1;0,5;0,0
IJV;NL:Q:16780001;Schuilhut;Nieuwleusen;0,3;2,3;0,1;1,1;0,0;0,0
IJV;NL:Q:16780010;De Vlijt;Nieuwleusen;0,0;2,6;0,1;1,2;0,1;0,5
IJV;NL:Q:16780020;De Vlijt;Nieuwleusen;2,3;0,1;0,9;0,0;0,9;0,0
IJV;NL:Q:16780030;Oosterhulst;Nieuwleusen;0,1;1,1;0,1;0,7;0,0;0,3
IJV;NL:Q:16780040;Oosterhulst;Nieuwleusen;1,2;0,2;0,8;0,2;0,5;0,0
IJV;NL:Q:16780050;Den Hulst;Nieuwleusen;9,7;72,4;2,8;11,3;3,8;7,6
IJV;NL:Q:16780060;Den Hulst;Nieuwleusen;74,5;10,4;11,5;1,8;6,2;2,5
IJV;NL:Q:16780070;Bejaardencentrum;Nieuwleusen;2,6;14,4;1,5;7,7;0,5;4,7
IJV;NL:Q:16780090;Gereformeerde Kerk;Nieuwleusen;4,5;31,4;2,2;14,1;0,7;8,1
IJV;NL:Q:16780100;Bejaardencentrum;Nieuwleusen;13,8;2,7;7,9;1,1;5,0;0,6
IJV;NL:Q:16780110;Zwembad;Nieuwleusen;2,1;18,8;1,7;9,9;0,6;6,0
IJV;NL:Q:16780120;Gereformeerde Kerk;Nieuwleusen;30,2;4,6;14,6;2,2;6,3;0,4
IJV;NL:Q:16780130;Centrum;Nieuwleusen;4,8;35,5;3,5;23,4;2,1;13,7
IJV;NL:Q:16780140;Zwembad;Nieuwleusen;20,9;2,1;10,9;1,2;5,9;0,4
IJV;NL:Q:16780150;Westeinde;Nieuwleusen;0,4;12,6;0,5;4,1;0,1;2,2
IJV;NL:Q:16780160;Centrum;Nieuwleusen;34,8;3,7;30,8;2,6;11,9;1,5
IJV;NL:Q:16780170;Bouwhuisweg;Nieuwleusen;0,3;9,3;0,4;3,4;0,1;2,7
IJV;NL:Q:16780180;Westeinde;Nieuwleusen;12,5;0,7;3,8;0,4;1,7;0,1
IJV;NL:Q:16780190;Molen;Nieuwleusen;0,2;1,7;0,2;1,5;0,0;1,0
IJV;NL:Q:16780200;Bouwhuisweg;Nieuwleusen;9,3;0,3;4,2;0,2;2,8;0,0
IJV;NL:Q:16780220;Molen;Nieuwleusen;1,5;0,2;0,9;0,1;0,6;0,0
IJV;NL:Q:16780300;Grote Markt;Nieuwleusen;2,8;0,1;0,7;0,1;0,0;0,0
IJV;NL:Q:16780310;Grote Markt;Nieuwleusen;0,2;2,8;0,0;0,6;0,0;0,0
IJV;NL:Q:16780560;Rollecater Brug;Nieuwleusen;8,8;3,2;0,0;0,0;0,0;0,0
IJV;NL:Q:16780570;Rollecater Brug;Nieuwleusen;2,7;9,2;0,0;0,0;0,0;0,0
IJV;NL:Q:17000040;Station;Hoogeveen;71,3;89,4;14,8;22,2;8,2;15,9
IJV;NL:Q:17000060;Station;Hoogeveen;1,7;0,5;0,0;0,0;0,0;0,0
IJV;NL:Q:17000210;Buizerdlaan;Hoogeveen;11,2;10,2;2,0;1,7;1,7;0,9
IJV;NL:Q:17000220;Buizerdlaan;Hoogeveen;8,8;9,7;2,8;1,7;1,1;1,0
IJV;NL:Q:17000710;Mr. Cramerweg P+R;Hoogeveen;2,0;4,8;1,1;1,1;0,9;0,7
IJV;NL:Q:17000730;Mr. Cramerweg P+R;Hoogeveen;6,3;1,7;3,8;0,8;1,7;1,0
IJV;NL:Q:17000750;Buitenvaart;Hoogeveen;1,5;5,3;0,2;0,5;0,1;0,2
IJV;NL:Q:17000760;Buitenvaart;Hoogeveen;3,6;1,6;0,3;0,0;0,1;0,1
IJV;NL:Q:17001650;Willemskade;Hoogeveen;0,5;2,0;0,1;0,7;0,0;0,4
IJV;NL:Q:17001660;Willemskade;Hoogeveen;2,2;0,7;0,4;0,1;0,2;0,1
IJV;NL:Q:17003020;Industrieweg;Hoogeveen;6,2;0,2;2,1;0,0;0,9;0,0
IJV;NL:Q:17003030;Industrieweg;Hoogeveen;24,3;2,6;5,2;0,5;2,4;0,2
IJV;NL:Q:17003040;Tamboerpassage;Hoogeveen;12,2;3,0;4,2;0,8;2,8;0,3
IJV;NL:Q:17003050;Tamboerpassage;Hoogeveen;1,6;11,2;0,8;7,0;0,2;2,4
IJV;NL:Q:17003120;Wolfsbosstraat;Hoogeveen;4,7;10,1;0,8;1,4;0,7;0,4
IJV;NL:Q:17003130;Wolfsbosstraat;Hoogeveen;5,7;4,3;2,1;1,5;0,9;0,6
IJV;NL:Q:17003140;Valkenlaan;Hoogeveen;2,1;4,5;0,5;1,2;0,4;0,5
IJV;NL:Q:17003150;Valkenlaan;Hoogeveen;3,8;2,2;1,5;0,5;1,0;0,2
IJV;NL:Q:17003200;'t Haagje;Hoogeveen;14,8;8,1;3,4;1,3;1,6;0,7
IJV;NL:Q:17003210;'t Haagje;Hoogeveen;6,5;14,4;2,3;5,4;0,9;1,7
IJV;NL:Q:17190010;Hollandschedijk;Hollandscheveld;0,7;0,8;0,1;0,1;0,1;0,0
IJV;NL:Q:17190020;Hollandschedijk;Hollandscheveld;0,8;0,6;0,1;0,1;0,0;0,0
IJV;NL:Q:17190030;Opgaande 71;Hollandscheveld;0,3;0,3;0,2;0,3;0,0;0,1
IJV;NL:Q:17190040;Opgaande 71;Hollandscheveld;0,2;0,2;0,0;0,1;0,0;0,0
IJV;NL:Q:17190050;'t Hoekje;Hollandscheveld;4,1;7,4;0,4;1,8;0,2;0,8
IJV;NL:Q:17190060;'t Hoekje;Hollandscheveld;8,7;4,5;2,9;0,7;1,1;0,1
IJV;NL:Q:17190150;Carstensdijk;Zuideropgaande;1,3;1,5;0,2;0,9;0,1;0,4
IJV;NL:Q:17190160;Carstensdijk;Zuideropgaande;1,4;1,3;0,8;0,1;0,5;0,1
IJV;NL:Q:17190190;Schooldijkje;Zuideropgaande;0,2;0,1;0,0;0,1;0,0;0,0
IJV;NL:Q:17190200;Schooldijkje;Zuideropgaande;0,0;0,1;0,0;0,0;0,0;0,0
IJV;NL:Q:17290010;Riegshoogtendijk;Kerkenveld;0,1;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:17290020;Riegshoogtendijk;Kerkenveld;0,0;0,2;0,0;0,1;0,0;0,0
IJV;NL:Q:17290030;Gedempte Wijde Wijk;Kerkenveld;3,8;1,2;0,6;0,5;0,1;0,1
IJV;NL:Q:17290040;Gedempte Wijde Wijk;Kerkenveld;1,1;3,6;0,8;0,3;0,5;0,1
IJV;NL:Q:17290050;Ritmeesterweg;Kerkenveld;0,0;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:17290060;Ritmeesterweg;Kerkenveld;0,2;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:17290070;Riegshoogtendijk 3;Kerkenveld;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:17290080;Riegshoogtendijk 3;Kerkenveld;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:17290090;Hoogeveenseweg 33;Kerkenveld;0,3;0,2;0,0;0,1;0,0;0,0
IJV;NL:Q:17290100;Hoogeveenseweg 33;Kerkenveld;0,2;0,4;0,0;0,0;0,0;0,0
IJV;NL:Q:17290110;Braambergerweg;Kerkenveld;1,5;0,9;0,2;0,2;0,2;0,1
IJV;NL:Q:17290120;Braambergerweg;Kerkenveld;0,6;1,1;0,2;0,1;0,0;0,0
IJV;NL:Q:17290130;Hoogeveenseweg 11;Kerkenveld;0,1;0,1;0,0;0,1;0,0;0,0
IJV;NL:Q:17290140;Hoogeveenseweg 11;Kerkenveld;0,3;0,6;0,0;0,1;0,0;0,0
IJV;NL:Q:17310030;Zwarte Dijkje;Noordscheschut;2,2;1,2;0,0;0,0;0,0;0,0
IJV;NL:Q:17350030;Riegshoogtendijk;Hollandscheveld;3,6;4,8;0,2;0,8;0,3;0,6
IJV;NL:Q:17350040;Riegshoogtendijk;Hollandscheveld;5,3;3,5;1,6;0,3;0,4;0,7
IJV;NL:Q:17350050;Jan Wintersdijkje;Zuideropgaande;0,5;0,7;0,1;0,2;0,0;0,1
IJV;NL:Q:17350060;Jan Wintersdijkje;Zuideropgaande;0,8;0,4;0,1;0,0;0,0;0,1
IJV;NL:Q:17480010;Centrum;Balkbrug;11,7;59,3;7,4;16,5;3,3;7,9
IJV;NL:Q:17480020;Centrum;Balkbrug;63,5;10,7;17,4;5,1;7,4;2,6
IJV;NL:Q:17480030;Zwolseweg;Balkbrug;0,2;1,9;0,3;1,7;0,1;0,7
IJV;NL:Q:17480040;Zwolseweg;Balkbrug;2,0;0,3;1,4;0,3;1,0;0,2
IJV;NL:Q:17480050;d 'Olde Heerd;Balkbrug;1,4;8,2;0,9;3,5;0,5;1,8
IJV;NL:Q:17480060;d 'Olde Heerd;Balkbrug;8,1;1,2;4,1;0,5;1,7;0,4
IJV;NL:Q:17480070;Zelhorstweg;Balkbrug;0,3;0,7;0,1;1,0;0,1;0,4
IJV;NL:Q:17480080;Zelhorstweg;Balkbrug;0,6;0,3;0,7;0,1;0,5;0,1
IJV;NL:Q:17480090;Nieuweweg (Sluis 4);Balkbrug;0,7;2,9;0,4;1,6;0,5;1,0
IJV;NL:Q:17480100;Nieuweweg (Sluis 4);Balkbrug;3,6;0,8;1,7;0,5;1,3;0,5
IJV;NL:Q:17481010;Ommerweg/Centrum;Balkbrug;0,3;2,7;0,0;0,0;0,0;0,0
IJV;NL:Q:17481020;Ommerweg/Centrum;Balkbrug;6,7;1,4;0,0;0,0;0,0;0,0
IJV;NL:Q:19000320;Trageldijk;Coevorden;2,4;1,4;0,0;0,0;0,0;0,0
IJV;NL:Q:19000330;Trageldijk;Coevorden;4,7;0,6;0,0;0,0;0,0;0,0
IJV;NL:Q:19001420;Station;Coevorden;7,8;11,6;0,0;0,0;0,0;0,0
IJV;NL:Q:19180200;Scheidijk;De Krim;0,0;0,1;0,0;0,0;0,0;0,0
IJV;NL:Q:19180220;Dommerskanaal;De Krim;0,1;0,5;0,0;0,0;0,0;0,0
IJV;NL:Q:19180230;Dommerskanaal;De Krim;0,5;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19180260;Nieuwlandseweg;De Krim;0,1;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:19180270;Nieuwlandseweg;De Krim;0,1;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19180280;N.H. Kerk;De Krim;1,0;1,3;0,0;0,0;0,0;0,0
IJV;NL:Q:19180290;N.H. Kerk;De Krim;1,3;0,6;0,0;0,0;0,0;0,0
IJV;NL:Q:19180300;Horstra's Wijk;De Krim;1,2;1,2;0,0;0,0;0,0;0,0
IJV;NL:Q:19180330;Horstra's Wijk;De Krim;2,0;1,4;0,0;0,0;0,0;0,0
IJV;NL:Q:19180332;Horstra's Wijk/Marsstraat;De Krim;0,3;2,5;0,0;0,0;0,0;0,0
IJV;NL:Q:19180335;Horstra's Wijk/Marsstraat;De Krim;2,1;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19180350;Marsstraat;De Krim;2,5;1,5;0,0;0,0;0,0;0,0
IJV;NL:Q:19180450;Slagenweg/Lutteresweg;Ane;0,1;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19180460;Slagenweg/Lutteresweg;Ane;0,1;0,1;0,0;0,0;0,0;0,0
IJV;NL:Q:19180500;Hoofdweg;De Krim;0,2;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:19280010;Molenweg;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19280020;Molenweg;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19280030;Coevorderweg 171;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19280040;Coevorderweg 171;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19280050;Drukkerij Seinen;De Krim;0,2;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19280060;Drukkerij Seinen;De Krim;0,0;0,1;0,0;0,0;0,0;0,0
IJV;NL:Q:19280070;Coevorderweg 105;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19280080;Coevorderweg 105;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
IJV;NL:Q:19380010;Schuineslootweg;Slagharen;6,0;5,3;0,8;0,7;0,4;0,3
IJV;NL:Q:19380020;Schuineslootweg;Slagharen;5,5;5,9;0,9;0,9;0,5;1,2
IJV;NL:Q:19380030;Herenstraat 108;Slagharen;0,1;0,1;0,0;0,1;0,1;0,1
IJV;NL:Q:19380040;Herenstraat 108;Slagharen;0,3;0,3;0,0;0,1;0,4;0,1
IJV;NL:Q:19380050;Witmanweg;Slagharen;1,0;1,2;0,2;0,2;0,2;0,1
IJV;NL:Q:19380060;Witmanweg;Slagharen;0,5;1,7;0,1;0,5;0,1;0,2
IJV;NL:Q:19380070;Vergouwlaan;Slagharen;18,8;9,3;4,3;2,0;2,1;0,9
IJV;NL:Q:19380080;Vergouwlaan;Slagharen;11,1;15,7;2,8;3,2;1,3;2,2
IJV;NL:Q:19380151;Centrum;Lutten;87,3;15,6;16,0;7,0;7,6;5,0
IJV;NL:Q:19380162;Centrum;Lutten;9,6;88,0;3,3;16,2;2,3;8,1
IJV;NL:Q:19380191;Viaduct;Lutten;4,4;1,1;1,2;0,6;0,4;0,2
IJV;NL:Q:19380202;Viaduct;Lutten;0,9;4,5;0,3;1,3;0,1;0,4
IJV;NL:Q:19380280;Coevorderweg 89;Slagharen;0,0;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:19380290;Coevorderweg 89;Slagharen;0,0;0,8;0,0;0,0;0,0;0,0
IJV;NL:Q:19380301;Centrum;Slagharen;10,3;7,5;3,7;2,1;1,6;1,2
IJV;NL:Q:19380312;Centrum;Slagharen;6,0;11,5;1,6;4,3;1,4;2,1
IJV;NL:Q:19380313;Centrum;Slagharen;7,6;4,5;1,1;0,2;0,5;0,2
IJV;NL:Q:19380314;Centrum;Slagharen;3,7;7,7;0,0;2,2;0,0;1,2
IJV;NL:Q:19380320;Attractiepark;Slagharen;10,1;13,6;6,7;14,5;6,0;5,3
IJV;NL:Q:19380330;Attractiepark;Slagharen;15,0;4,7;13,6;2,7;9,4;1,6
IJV;NL:Q:19380340;Dedemsvaartseweg 84;Lutten;0,3;0,1;0,1;0,0;0,1;0,0
IJV;NL:Q:19380350;Dedemsvaartseweg 84;Lutten;0,1;0,1;0,0;0,0;0,0;0,0
IJV;NL:Q:19380360;Coevorderweg;Lutten;0,3;0,1;0,1;0,0;0,0;0,0
IJV;NL:Q:19380370;Coevorderweg;Lutten;0,1;0,2;0,0;0,1;0,0;0,0
IJV;NL:Q:19380380;Tottenhamstraat/Proatkoele;Lutten;0,3;0,2;0,0;0,1;0,0;0,0
IJV;NL:Q:19380390;Tottenhamstraat/Proatkoele;Lutten;0,1;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:19380400;Ongelukkige Wijk;Lutten;0,3;0,5;0,0;0,0;0,0;0,0
IJV;NL:Q:19380410;Ongelukkige Wijk;Lutten;0,7;0,2;0,0;0,0;0,0;0,0
IJV;NL:Q:19480010;Rheezerend 162;Dedemsvaart;1,5;0,2;0,2;0,0;0,1;0,1
IJV;NL:Q:19480020;Rheezerend 162;Dedemsvaart;0,1;1,4;0,0;0,2;0,0;0,1
IJV;NL:Q:19480030;Rheezerend;Dedemsvaart;0,5;0,8;0,0;0,3;0,0;0,1
IJV;NL:Q:19480040;Rheezerend;Dedemsvaart;0,9;0,6;0,2;0,1;0,1;0,1
IJV;NL:Q:19480050;Rheezerend 60;Dedemsvaart;0,1;0,1;0,1;0,0;0,0;0,0
IJV;NL:Q:19480060;Rheezerend 60;Dedemsvaart;0,1;0,2;0,0;0,1;0,0;0,0
IJV;NL:Q:19480070;Industrieweg;Dedemsvaart;1,4;0,5;0,1;0,0;0,0;0,0
IJV;NL:Q:19480080;Industrieweg;Dedemsvaart;0,3;1,5;0,0;0,1;0,0;0,0
