CONCESSIE;QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
17;NL:Q:19280060;Drukkerij Seinen;De Krim;0,1;0,3;0,0;0,0;0,0;0,0
17;NL:Q:19280070;Coevorderweg 105;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
17;NL:Q:19280080;Coevorderweg 105;De Krim;0,1;0,0;0,0;0,0;0,0;0,0
17;NL:Q:19380010;Schuineslootweg;Slagharen;9,8;6,5;0,7;1,2;0,4;0,6
17;NL:Q:19380020;Schuineslootweg;Slagharen;6,8;9,9;0,9;0,5;1,0;0,3
17;NL:Q:19380030;Herenstraat 108;Slagharen;0,7;0,2;0,1;0,1;0,0;0,0
17;NL:Q:19380040;Herenstraat 108;Slagharen;0,4;0,8;0,1;0,0;0,0;0,0
17;NL:Q:19380050;Witmanweg;Slagharen;2,4;1,4;0,3;0,5;0,3;0,2
17;NL:Q:19380060;Witmanweg;Slagharen;0,8;2,4;0,1;0,4;0,4;0,2
17;NL:Q:19380070;Vergouwlaan;Slagharen;23,3;10,4;2,7;1,2;0,7;0,8
17;NL:Q:19380080;Vergouwlaan;Slagharen;9,5;19,5;1,5;1,6;1,2;1,2
17;NL:Q:19380151;Centrum;Lutten;150,9;20,8;16,3;1,6;8,2;1,2
17;NL:Q:19380162;Centrum;Lutten;22,7;154,0;3,9;19,4;2,9;9,6
17;NL:Q:19380191;Viaduct;Lutten;10,6;2,4;1,9;0,3;1,2;0,1
17;NL:Q:19380202;Viaduct;Lutten;2,7;11,6;0,3;2,2;0,2;1,1
17;NL:Q:19380280;Coevorderweg 89;Slagharen;0,3;0,0;0,0;0,0;0,0;0,0
17;NL:Q:19380290;Coevorderweg 89;Slagharen;0,0;0,5;0,0;0,0;0,0;0,0
17;NL:Q:19380301;Centrum;Slagharen;15,5;11,0;3,5;2,9;1,7;1,1
17;NL:Q:19380312;Centrum;Slagharen;9,1;18,3;2,6;4,1;2,8;1,3
17;NL:Q:19380313;Centrum;Slagharen;18,8;6,1;3,8;0,2;4,3;0,1
17;NL:Q:19380314;Centrum;Slagharen;4,8;18,0;0,0;4,1;0,2;3,5
17;NL:Q:19380320;Attractiepark;Slagharen;19,1;16,5;15,3;9,8;14,8;7,8
17;NL:Q:19380330;Attractiepark;Slagharen;15,4;18,1;10,5;17,1;9,0;10,6
17;NL:Q:19380340;Dedemsvaartseweg 84;Lutten;3,1;0,5;0,2;0,1;0,2;0,0
17;NL:Q:19380350;Dedemsvaartseweg 84;Lutten;0,8;2,7;0,0;0,4;0,1;0,2
17;NL:Q:19380360;Coevorderweg;Lutten;1,1;0,4;0,2;0,0;0,1;0,0
17;NL:Q:19380370;Coevorderweg;Lutten;0,6;1,4;0,1;0,2;0,0;0,1
17;NL:Q:19380380;Tottenhamstraat/Proatkoele;Lutten;1,7;0,3;0,2;0,6;0,2;0,2
17;NL:Q:19380390;Tottenhamstraat/Proatkoele;Lutten;0,3;1,8;0,8;0,2;0,2;0,2
17;NL:Q:19380400;Ongelukkige Wijk;Lutten;1,5;1,3;0,5;0,1;0,4;0,0
17;NL:Q:19380410;Ongelukkige Wijk;Lutten;1,3;1,5;0,1;0,2;0,0;0,4
17;NL:Q:19480010;Rheezerend 162;Dedemsvaart;0,5;1,4;0,1;0,3;0,1;0,1
17;NL:Q:19480020;Rheezerend 162;Dedemsvaart;1,4;0,6;0,1;0,1;0,1;0,1
17;NL:Q:19480030;Rheezerend;Dedemsvaart;1,0;2,2;0,4;0,6;0,1;0,3
17;NL:Q:19480040;Rheezerend;Dedemsvaart;2,7;1,2;0,6;0,4;0,5;0,1
17;NL:Q:19480050;Rheezerend 60;Dedemsvaart;0,8;3,5;0,2;0,3;0,0;0,4
17;NL:Q:19480060;Rheezerend 60;Dedemsvaart;1,4;0,9;0,3;0,2;0,7;0,1
17;NL:Q:19480070;Industrieweg;Dedemsvaart;5,3;2,5;0,1;0,4;0,1;0,2
17;NL:Q:19480080;Industrieweg;Dedemsvaart;2,7;4,3;0,4;0,2;0,9;0,1
17;NL:Q:19480090;Celsiusstraat;Dedemsvaart;3,9;1,5;0,1;0,3;0,0;0,3
17;NL:Q:19480100;Celsiusstraat;Dedemsvaart;1,6;4,4;0,4;0,3;0,2;0,1
17;NL:Q:19480110;Van Haeringenstraat;Dedemsvaart;2,1;1,6;0,5;0,2;0,5;0,4
17;NL:Q:19480120;Van Haeringenstraat;Dedemsvaart;1,1;2,9;0,2;0,4;0,3;0,3
17;NL:Q:19480130;De Magnolia;Dedemsvaart;8,6;25,8;1,2;4,5;0,8;2,3
17;NL:Q:19480140;De Magnolia;Dedemsvaart;39,3;18,5;4,5;1,9;2,8;0,8
17;NL:Q:19480150;Hazelaar;Dedemsvaart;6,6;26,8;1,4;3,9;0,4;1,9
17;NL:Q:19480160;Hazelaar;Dedemsvaart;28,4;6,6;3,3;0,9;2,3;0,4
17;NL:Q:19480170;Krikkenstraat;Dedemsvaart;7,9;7,5;2,7;2,9;0,8;1,2
17;NL:Q:19480180;Krikkenstraat;Dedemsvaart;7,6;11,0;2,0;1,2;1,0;2,2
17;NL:Q:19480190;Haitjema;Dedemsvaart;16,1;37,6;3,9;10,9;3,3;5,5
17;NL:Q:19480200;Haitjema;Dedemsvaart;46,5;17,5;12,6;3,4;7,1;1,6
17;NL:Q:19480230;Adelaarweg;Dedemsvaart;12,6;66,3;3,2;11,1;1,6;6,3
17;NL:Q:19480240;Adelaarweg;Dedemsvaart;72,7;13,8;10,0;2,5;7,2;1,4
17;NL:Q:19480250;Sportlaan;Dedemsvaart;14,5;28,0;1,8;6,6;1,1;4,0
17;NL:Q:19480260;Sportlaan;Dedemsvaart;30,5;15,7;6,0;1,9;4,4;1,3
17;NL:Q:19480280;Busstation;Dedemsvaart;63,2;13,2;14,8;1,3;10,5;0,9
17;NL:Q:19480290;Busstation;Dedemsvaart;15,1;78,7;2,1;15,4;1,2;9,4
17;NL:Q:19480300;Hoofdvaart 115;Dedemsvaart;2,0;0,3;0,4;0,1;0,3;0,0
17;NL:Q:19480310;Hoofdvaart 115;Dedemsvaart;0,3;2,0;0,1;0,5;0,6;0,3
17;NL:Q:19480320;Hoofdvaart 207;Dedemsvaart;2,7;0,3;0,4;0,1;0,1;0,0
17;NL:Q:19480330;Hoofdvaart 207;Dedemsvaart;0,6;3,0;0,0;0,2;0,0;0,2
17;NL:Q:19480340;Het Rak;Dedemsvaart;2,9;0,7;0,4;0,1;0,1;0,0
17;NL:Q:19480350;Het Rak;Dedemsvaart;0,5;2,0;0,0;0,3;0,0;0,3
17;NL:Q:19480360;De Pol;Dedemsvaart;2,2;0,8;0,8;0,0;0,8;0,0
17;NL:Q:19480370;De Pol;Dedemsvaart;0,3;1,8;0,0;0,9;0,0;0,5
